requirement_id,home_phase,canonical_source_phase,canonical_source_file,occurrence_count,definition_conflict,record_json
P16-REQ-014,16,16,GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/05_CSV/P16_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Verify requirement 14 using controlled spatial data, coordinate/reference metadata, source evidence, applicable QA checks, authorization boundaries and mapped test evidence."", ""domain"": ""Orthomosaic Management"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall provide governed orthomosaic management capability 14 with tenant/project scope, spatial reference metadata, source lineage, accuracy/quality evidence, permissions and auditable processing history."", ""requirement_id"": ""P16-REQ-014"", ""version"": ""v1.0.0""}"
P16-REQ-015,16,16,GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/05_CSV/P16_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Verify requirement 15 using controlled spatial data, coordinate/reference metadata, source evidence, applicable QA checks, authorization boundaries and mapped test evidence."", ""domain"": ""Surface & Terrain Models"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall provide governed surface & terrain models capability 15 with tenant/project scope, spatial reference metadata, source lineage, accuracy/quality evidence, permissions and auditable processing history."", ""requirement_id"": ""P16-REQ-015"", ""version"": ""v1.0.0""}"
P16-REQ-016,16,16,GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/05_CSV/P16_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Verify requirement 16 using controlled spatial data, coordinate/reference metadata, source evidence, applicable QA checks, authorization boundaries and mapped test evidence."", ""domain"": ""Volumes & Earthwork"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall provide governed volumes & earthwork capability 16 with tenant/project scope, spatial reference metadata, source lineage, accuracy/quality evidence, permissions and auditable processing history."", ""requirement_id"": ""P16-REQ-016"", ""version"": ""v1.0.0""}"
P16-REQ-017,16,16,GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/05_CSV/P16_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Verify requirement 17 using controlled spatial data, coordinate/reference metadata, source evidence, applicable QA checks, authorization boundaries and mapped test evidence."", ""domain"": ""Progress & Change Detection"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall provide governed progress & change detection capability 17 with tenant/project scope, spatial reference metadata, source lineage, accuracy/quality evidence, permissions and auditable processing history."", ""requirement_id"": ""P16-REQ-017"", ""version"": ""v1.0.0""}"
P16-REQ-018,16,16,GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/05_CSV/P16_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Verify requirement 18 using controlled spatial data, coordinate/reference metadata, source evidence, applicable QA checks, authorization boundaries and mapped test evidence."", ""domain"": ""Corridor & Linear Infrastructure"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall provide governed corridor & linear infrastructure capability 18 with tenant/project scope, spatial reference metadata, source lineage, accuracy/quality evidence, permissions and auditable processing history."", ""requirement_id"": ""P16-REQ-018"", ""version"": ""v1.0.0""}"
P16-REQ-019,16,16,GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/05_CSV/P16_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Verify requirement 19 using controlled spatial data, coordinate/reference metadata, source evidence, applicable QA checks, authorization boundaries and mapped test evidence."", ""domain"": ""Utility Mapping"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall provide governed utility mapping capability 19 with tenant/project scope, spatial reference metadata, source lineage, accuracy/quality evidence, permissions and auditable processing history."", ""requirement_id"": ""P16-REQ-019"", ""version"": ""v1.0.0""}"
P16-REQ-020,16,16,GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/05_CSV/P16_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Verify requirement 20 using controlled spatial data, coordinate/reference metadata, source evidence, applicable QA checks, authorization boundaries and mapped test evidence."", ""domain"": ""GIS Field Collection"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall provide governed gis field collection capability 20 with tenant/project scope, spatial reference metadata, source lineage, accuracy/quality evidence, permissions and auditable processing history."", ""requirement_id"": ""P16-REQ-020"", ""version"": ""v1.0.0""}"
P16-REQ-021,16,16,GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/05_CSV/P16_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Verify requirement 21 using controlled spatial data, coordinate/reference metadata, source evidence, applicable QA checks, authorization boundaries and mapped test evidence."", ""domain"": ""Reality Capture QA/QC"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall provide governed reality capture qa/qc capability 21 with tenant/project scope, spatial reference metadata, source lineage, accuracy/quality evidence, permissions and auditable processing history."", ""requirement_id"": ""P16-REQ-021"", ""version"": ""v1.0.0""}"
P16-REQ-022,16,16,GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/05_CSV/P16_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Verify requirement 22 using controlled spatial data, coordinate/reference metadata, source evidence, applicable QA checks, authorization boundaries and mapped test evidence."", ""domain"": ""Geofencing & Location Intelligence"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall provide governed geofencing & location intelligence capability 22 with tenant/project scope, spatial reference metadata, source lineage, accuracy/quality evidence, permissions and auditable processing history."", ""requirement_id"": ""P16-REQ-022"", ""version"": ""v1.0.0""}"
P16-REQ-023,16,16,GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/05_CSV/P16_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Verify requirement 23 using controlled spatial data, coordinate/reference metadata, source evidence, applicable QA checks, authorization boundaries and mapped test evidence."", ""domain"": ""Drone Media & Inspection"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall provide governed drone media & inspection capability 23 with tenant/project scope, spatial reference metadata, source lineage, accuracy/quality evidence, permissions and auditable processing history."", ""requirement_id"": ""P16-REQ-023"", ""version"": ""v1.0.0""}"
P16-REQ-024,16,16,GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/05_CSV/P16_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Verify requirement 24 using controlled spatial data, coordinate/reference metadata, source evidence, applicable QA checks, authorization boundaries and mapped test evidence."", ""domain"": ""Regulatory & Flight Compliance"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall provide governed regulatory & flight compliance capability 24 with tenant/project scope, spatial reference metadata, source lineage, accuracy/quality evidence, permissions and auditable processing history."", ""requirement_id"": ""P16-REQ-024"", ""version"": ""v1.0.0""}"
P16-REQ-025,16,16,GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/05_CSV/P16_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Verify requirement 25 using controlled spatial data, coordinate/reference metadata, source evidence, applicable QA checks, authorization boundaries and mapped test evidence."", ""domain"": ""Survey Deliverables"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall provide governed survey deliverables capability 25 with tenant/project scope, spatial reference metadata, source lineage, accuracy/quality evidence, permissions and auditable processing history."", ""requirement_id"": ""P16-REQ-025"", ""version"": ""v1.0.0""}"
P16-REQ-026,16,16,GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/05_CSV/P16_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Verify requirement 26 using controlled spatial data, coordinate/reference metadata, source evidence, applicable QA checks, authorization boundaries and mapped test evidence."", ""domain"": ""Machine Control Handoff"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall provide governed machine control handoff capability 26 with tenant/project scope, spatial reference metadata, source lineage, accuracy/quality evidence, permissions and auditable processing history."", ""requirement_id"": ""P16-REQ-026"", ""version"": ""v1.0.0""}"
P16-REQ-027,16,16,GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/05_CSV/P16_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Verify requirement 27 using controlled spatial data, coordinate/reference metadata, source evidence, applicable QA checks, authorization boundaries and mapped test evidence."", ""domain"": ""Spatial Analytics"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall provide governed spatial analytics capability 27 with tenant/project scope, spatial reference metadata, source lineage, accuracy/quality evidence, permissions and auditable processing history."", ""requirement_id"": ""P16-REQ-027"", ""version"": ""v1.0.0""}"
P16-REQ-028,16,16,GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/05_CSV/P16_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Verify requirement 28 using controlled spatial data, coordinate/reference metadata, source evidence, applicable QA checks, authorization boundaries and mapped test evidence."", ""domain"": ""AI Geospatial Intelligence"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall provide governed ai geospatial intelligence capability 28 with tenant/project scope, spatial reference metadata, source lineage, accuracy/quality evidence, permissions and auditable processing history."", ""requirement_id"": ""P16-REQ-028"", ""version"": ""v1.0.0""}"
P16-REQ-029,16,16,GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/05_CSV/P16_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Verify requirement 29 using controlled spatial data, coordinate/reference metadata, source evidence, applicable QA checks, authorization boundaries and mapped test evidence."", ""domain"": ""Geospatial Digital Twin"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall provide governed geospatial digital twin capability 29 with tenant/project scope, spatial reference metadata, source lineage, accuracy/quality evidence, permissions and auditable processing history."", ""requirement_id"": ""P16-REQ-029"", ""version"": ""v1.0.0""}"
P16-REQ-030,16,16,GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/05_CSV/P16_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Verify requirement 30 using controlled spatial data, coordinate/reference metadata, source evidence, applicable QA checks, authorization boundaries and mapped test evidence."", ""domain"": ""GIS Core"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall provide governed gis core capability 30 with tenant/project scope, spatial reference metadata, source lineage, accuracy/quality evidence, permissions and auditable processing history."", ""requirement_id"": ""P16-REQ-030"", ""version"": ""v1.0.0""}"
P16-REQ-031,16,16,GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/GES_Phase_16_GIS_Survey_Reality_Capture_Drone_Operations_v1.0/05_CSV/P16_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Verify requirement 31 using controlled spatial data, coordinate/reference metadata, source evidence, applicable QA checks, authorization boundaries and mapped test evidence."", ""domain"": ""Coordinate Reference Systems"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall provide governed coordinate reference systems capability 31 with tenant/project scope, spatial reference metadata, source lineage, accuracy/quality evidence, permissions and auditable processing history."", ""requirement_id"": ""P16-REQ-031"", ""version"": ""v1.0.0""}"
